,Mean,Median,Mode,MidRange,Range,IQR,StdDev,FileName
2501,0.42712918,0.42222223,0.44575167,0.54640526,0.7529412,0.10196078,0.10745798,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-000-000.png
2502,0.3716328,0.3385621,0.3124183,0.5712418,0.6954248,0.06928104,0.11919308,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-022-000.png
2503,0.395244,0.35947713,0.35816994,0.5156863,0.7228758,0.040522873,0.120030686,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-022-090.png
2504,0.36313182,0.303268,0.28366014,0.5124183,0.7424837,0.07843137,0.1570161,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-022-180.png
2505,0.40719834,0.36601308,0.36862746,0.54575163,0.6183007,0.040522873,0.13222039,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-022-270.png
2506,0.36616528,0.3398693,0.34379086,0.5006536,0.76339877,0.04705885,0.13190557,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-035-045.png
2507,0.36642912,0.33202615,0.33333334,0.49542487,0.75294125,0.0653595,0.15997845,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-035-135.png
2508,0.38069433,0.3385621,0.3385621,0.49150327,0.74771243,0.061437905,0.16490601,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-035-225.png
2509,0.37579745,0.3411765,0.3398693,0.5013072,0.772549,0.040522873,0.13592057,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-035-315.png
2510,0.3342564,0.303268,0.30457518,0.51960784,0.73856205,0.08627452,0.14419597,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-045-000.png
2511,0.38334092,0.38431373,0.39607844,0.5261438,0.7437908,0.1882353,0.16166389,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-045-090.png
2512,0.3462829,0.29281047,0.20915033,0.5326798,0.75163406,0.11633988,0.1857207,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-045-180.png
2513,0.40131783,0.39084968,0.4,0.5444445,0.7699347,0.109803915,0.1684263,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-045-270.png
2514,0.3472658,0.26797387,0.2496732,0.46732023,0.86143786,0.122875825,0.1542873,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-066-027.png
2515,0.37337166,0.29934642,0.2535948,0.47973856,0.8653595,0.18562092,0.1669244,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-066-063.png
2516,0.36995128,0.27450982,0.2496732,0.4660131,0.86405236,0.17385621,0.17317164,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-066-117.png
2517,0.35234714,0.25882354,0.2496732,0.47058824,0.8732026,0.11241831,0.18038715,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-066-153.png
2518,0.362905,0.2640523,0.2522876,0.47058824,0.8522876,0.1267974,0.18637085,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-066-207.png
2519,0.38496488,0.3254902,0.24836601,0.48039216,0.8640523,0.1921569,0.18467337,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-066-243.png
2520,0.37529683,0.29934642,0.2496732,0.47189543,0.8862745,0.17385624,0.17362744,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-066-297.png
2521,0.3445897,0.26013073,0.2496732,0.45686275,0.84313726,0.11111112,0.15862301,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-066-333.png
2522,0.33295694,0.25882354,0.2535948,0.4503268,0.8509804,0.09019609,0.15090984,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-068-000.png
2523,0.3758506,0.26797387,0.25490198,0.46862745,0.8745098,0.19477125,0.17058401,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-068-090.png
2524,0.34936458,0.25882354,0.2535948,0.47843137,0.8888889,0.09411766,0.18576695,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-068-180.png
2525,0.38973236,0.33202615,0.2535948,0.49150327,0.9019608,0.19869281,0.18200609,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-068-270.png
2526,0.35994983,0.3019608,0.303268,0.45555556,0.8771242,0.09411764,0.14150308,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-090-000.png
2527,0.36716622,0.30457518,0.30457518,0.4496732,0.8732026,0.12287581,0.14509967,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-090-022.png
2528,0.3823971,0.30457518,0.30588236,0.47777778,0.9111111,0.18431374,0.15645237,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-090-045.png
2529,0.3926516,0.30718955,0.30588236,0.45751634,0.8862745,0.21307191,0.1643027,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-090-068.png
2530,0.3921705,0.30588236,0.30457518,0.46601304,0.9084967,0.2143791,0.16610575,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-090-090.png
2531,0.3894415,0.30718955,0.30718955,0.45686278,0.8928105,0.19869283,0.16392212,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-090-112.png
2532,0.37807718,0.30457518,0.30588236,0.46078432,0.903268,0.15686274,0.15991454,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-090-135.png
2533,0.36737797,0.3019608,0.3019608,0.46339867,0.91111106,0.111111134,0.1604052,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-090-158.png
2534,0.36832523,0.3006536,0.3006536,0.46928102,0.9202614,0.10065359,0.16408634,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-090-180.png
2535,0.37752807,0.30457518,0.30457518,0.4745098,0.90457517,0.12549019,0.16542424,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-090-202.png
2536,0.38733196,0.303268,0.303268,0.47254902,0.8745098,0.18039218,0.16917981,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-090-225.png
2537,0.39512634,0.30457518,0.30457518,0.47320262,0.89673203,0.20915034,0.17195041,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-090-248.png
2538,0.39355472,0.3019608,0.29934642,0.48104572,0.9202614,0.20653597,0.17442591,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-090-270.png
2539,0.38914576,0.30457518,0.30588236,0.46666667,0.89673203,0.19084966,0.16813567,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-090-292.png
2540,0.37835145,0.303268,0.3006536,0.475817,0.9124183,0.14901963,0.16166689,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-090-315.png
2541,0.3656475,0.303268,0.3019608,0.45947716,0.8849674,0.107189536,0.14844644,D:/Projects/Python/data-mining/Dataset/TrainData\pear8-090-338.png
2542,0.47998488,0.48496732,0.52287585,0.5385621,0.67189544,0.12810451,0.09804692,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-000-000.png
2543,0.43746138,0.41437912,0.39477125,0.5424837,0.5725491,0.09019604,0.0972376,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-022-000.png
2544,0.47083592,0.46143794,0.4666667,0.575817,0.62091506,0.060130686,0.08416179,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-022-090.png
2545,0.44121304,0.4117647,0.3895425,0.5509804,0.5895424,0.09542483,0.103458,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-022-180.png
2546,0.46110773,0.4496732,0.45751634,0.55359477,0.5921569,0.062745094,0.08207144,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-022-270.png
2547,0.45804977,0.4405229,0.4392157,0.527451,0.5921569,0.056209147,0.087936595,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-035-045.png
2548,0.45299396,0.43137255,0.42352942,0.54509807,0.6117648,0.058823526,0.09456056,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-035-135.png
2549,0.45126417,0.42875817,0.42222223,0.5222222,0.5869281,0.058823526,0.0916411,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-035-225.png
2550,0.45286283,0.43398693,0.42875817,0.527451,0.59738564,0.057516336,0.089597724,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-035-315.png
2551,0.42229977,0.39084968,0.38431373,0.50784314,0.67058825,0.07320261,0.11174507,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-045-000.png
2552,0.4666872,0.45751634,0.46013072,0.5150327,0.5934641,0.04444444,0.083348654,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-045-090.png
2553,0.41876364,0.38169935,0.3751634,0.51699346,0.62091506,0.07450977,0.116992705,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-045-180.png
2554,0.4516969,0.46797386,0.4745098,0.5189543,0.59869283,0.087581694,0.11270748,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-045-270.png
2555,0.4224329,0.4130719,0.31633988,0.44575164,0.7921569,0.15424836,0.12563647,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-066-027.png
2556,0.42253155,0.44705883,0.2888889,0.45620915,0.77124184,0.20261437,0.12844133,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-066-063.png
2557,0.4186275,0.44183007,0.2875817,0.44444442,0.7816993,0.19346404,0.13080204,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-066-117.png
2558,0.4085394,0.3869281,0.303268,0.43071893,0.7908496,0.14117646,0.13358451,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-066-153.png
2559,0.4080086,0.38562092,0.303268,0.4267974,0.7882353,0.15294117,0.13588199,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-066-207.png
2560,0.42361015,0.43529415,0.29803923,0.44640523,0.8117647,0.21176472,0.13705064,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-066-243.png
2561,0.42068246,0.42222223,0.30588236,0.44509804,0.7777778,0.19215685,0.1310961,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-066-297.png
2562,0.4124572,0.38562092,0.31633988,0.43464053,0.79346406,0.13725492,0.12743308,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-066-333.png
2563,0.41149083,0.37254906,0.3267974,0.42941177,0.80653596,0.11503267,0.12772076,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-068-000.png
2564,0.42814875,0.45620918,0.29150328,0.45751637,0.82875824,0.21307191,0.13151118,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-068-090.png
2565,0.39921388,0.35816994,0.30588236,0.43006536,0.80784315,0.12026143,0.13571084,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-068-180.png
2566,0.42633182,0.43137255,0.3019608,0.4470588,0.77647054,0.21568623,0.13524818,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-068-270.png
2567,0.42526418,0.36993465,0.36993465,0.4496732,0.8732026,0.11895424,0.12892735,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-090-000.png
2568,0.4318319,0.37254906,0.36993465,0.44444448,0.854902,0.15032679,0.1298952,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-090-022.png
2569,0.44214144,0.37124184,0.36993465,0.45751634,0.84705883,0.2026144,0.13595195,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-090-045.png
2570,0.43763566,0.36078432,0.36078432,0.45424837,0.83006537,0.2274509,0.14036098,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-090-068.png
2571,0.4373412,0.35947713,0.35816994,0.4581699,0.84836596,0.23006538,0.14214812,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-090-090.png
2572,0.43603286,0.36078432,0.35947713,0.45947713,0.8535948,0.21960786,0.14115909,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-090-112.png
2573,0.42283365,0.35555556,0.35555556,0.49215686,0.92156863,0.17908499,0.13774581,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-090-135.png
2574,0.41785735,0.35816994,0.35947713,0.44444445,0.83137256,0.1333333,0.13452618,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-090-158.png
2575,0.4160391,0.35424837,0.3529412,0.4777778,0.91372555,0.12287584,0.13820787,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-090-180.png
2576,0.4237489,0.35686278,0.35555556,0.45686272,0.86405224,0.15555555,0.14028777,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-090-202.png
2577,0.431951,0.3529412,0.35424837,0.45424837,0.87973857,0.21307185,0.14647314,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-090-225.png
2578,0.4388761,0.35555556,0.3529412,0.46601307,0.89281046,0.23660132,0.14726946,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-090-248.png
2579,0.43682384,0.35816994,0.35686278,0.47124186,0.90326804,0.22875819,0.14239357,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-090-270.png
2580,0.4404493,0.3673203,0.36601308,0.47973856,0.9281046,0.21307188,0.13918519,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-090-292.png
2581,0.43601844,0.37254906,0.36862746,0.46601304,0.9058823,0.17516333,0.1315223,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-090-315.png
2582,0.4277548,0.37254906,0.37124184,0.47450984,0.9202615,0.12941173,0.12862654,D:/Projects/Python/data-mining/Dataset/TrainData\pear9-090-338.png
2583,0.4364567,0.44313726,0.3150327,0.49150324,0.7712418,0.17254904,0.11768201,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-000-000.png
2584,0.41141748,0.39477125,0.29803923,0.48692814,0.7594772,0.14640522,0.10665691,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-022-000.png
2585,0.4400401,0.43267974,0.44444445,0.49411765,0.7424837,0.0993464,0.08789933,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-022-090.png
2586,0.41964665,0.4013072,0.30980393,0.4823529,0.7686274,0.15163398,0.108011514,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-022-180.png
2587,0.42962158,0.41830066,0.43137255,0.47843137,0.7607843,0.09803924,0.09269495,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-022-270.png
2588,0.4322918,0.41699347,0.4130719,0.47385618,0.77516335,0.086274505,0.09077267,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-035-045.png
2589,0.43370295,0.41960788,0.4130719,0.48039216,0.75686276,0.083660126,0.0915118,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-035-135.png
2590,0.43797883,0.4254902,0.42091504,0.4738562,0.7777778,0.087581694,0.08772922,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-035-225.png
2591,0.416677,0.4013072,0.39738563,0.47254902,0.77254903,0.083660126,0.08803106,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-035-315.png
2592,0.40497375,0.3751634,0.36601308,0.49673203,0.7529412,0.111111075,0.101148486,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-045-000.png
2593,0.44884825,0.4509804,0.4627451,0.46862745,0.78039217,0.06405231,0.07686296,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-045-090.png
2594,0.41381338,0.38431373,0.37908497,0.49411768,0.7320262,0.111111134,0.09785811,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-045-180.png
2595,0.45035502,0.45359477,0.4627451,0.4764706,0.74640524,0.062745094,0.07478883,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-045-270.png
2596,0.40928596,0.41045752,0.31764707,0.4679739,0.7973857,0.1398693,0.104380995,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-066-027.png
2597,0.43338922,0.45098042,0.30588236,0.46862748,0.785621,0.18692812,0.1124617,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-066-063.png
2598,0.4214288,0.4366013,0.30457518,0.45816994,0.79346406,0.17516339,0.115303345,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-066-117.png
2599,0.41058713,0.40915036,0.32156864,0.4751634,0.8405229,0.14248365,0.10851194,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-066-153.png
2600,0.41968384,0.41960788,0.32418302,0.47843137,0.8104575,0.14640525,0.11021841,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-066-207.png
2601,0.43010032,0.4431373,0.30718955,0.46928105,0.78169936,0.19477126,0.11604884,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-066-243.png
2602,0.41541612,0.42091504,0.30588236,0.4627451,0.8,0.17385623,0.11854956,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-066-297.png
2603,0.3928051,0.37908497,0.30849674,0.451634,0.827451,0.13333333,0.11406889,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-066-333.png
2604,0.39125395,0.36862746,0.31633988,0.46601307,0.8405229,0.12941176,0.11216302,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-068-000.png
2605,0.43211627,0.44313726,0.30588236,0.46535948,0.8,0.2013072,0.11541693,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-068-090.png
2606,0.40608242,0.3895425,0.3267974,0.46601307,0.8405229,0.13202614,0.10948048,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-068-180.png
2607,0.42672223,0.43529415,0.30980393,0.475817,0.80784315,0.20130715,0.11209942,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-068-270.png
2608,0.4245919,0.40261438,0.4,0.46601307,0.8771242,0.11372551,0.11104117,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-090-000.png
2609,0.43485698,0.40522876,0.4,0.4633987,0.8640523,0.13856211,0.11248593,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-090-022.png
2610,0.450911,0.4039216,0.4,0.46666667,0.85490197,0.18431371,0.12670088,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-090-045.png
2611,0.4532559,0.40261438,0.39738563,0.47712415,0.86274505,0.2026144,0.13188879,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-090-068.png
2612,0.44691962,0.39738563,0.3895425,0.46339867,0.85098034,0.20522875,0.13182054,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-090-090.png
2613,0.44031817,0.3934641,0.3869281,0.45620912,0.84183,0.19738564,0.1282495,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-090-112.png
2614,0.43628854,0.4013072,0.39738563,0.4614379,0.85490197,0.15947706,0.11809488,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-090-135.png
2615,0.4301833,0.40653595,0.40522876,0.47254902,0.8771242,0.12026143,0.108936675,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-090-158.png
2616,0.42710266,0.40261438,0.4,0.46535948,0.87058824,0.112418324,0.109756716,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-090-180.png
2617,0.43463343,0.40261438,0.4,0.46470588,0.84313726,0.14640525,0.11454074,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-090-202.png
2618,0.44661486,0.40261438,0.4,0.46274507,0.85228753,0.18169937,0.12274723,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-090-225.png
2619,0.45220363,0.4039216,0.4,0.4588235,0.8575163,0.19346404,0.12856917,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-090-248.png
2620,0.44850653,0.40522876,0.4,0.46535948,0.88104576,0.18039209,0.123750366,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-090-270.png
2621,0.44831812,0.4039216,0.4,0.4503268,0.85620916,0.17777777,0.1273835,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-090-292.png
2622,0.43798834,0.40261438,0.4,0.46797386,0.8993464,0.15816996,0.119024284,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-090-315.png
2623,0.43228668,0.40261438,0.4,0.46013072,0.8732026,0.12156865,0.11948859,D:/Projects/Python/data-mining/Dataset/TrainData\tomato1-090-338.png
2624,0.45032662,0.45620918,0.35555556,0.5437909,0.83137256,0.15424833,0.10667183,D:/Projects/Python/data-mining/Dataset/TrainData\tomato2-000-000.png
2625,0.43843824,0.4261438,0.42091504,0.54575163,0.77254903,0.11503267,0.08985672,D:/Projects/Python/data-mining/Dataset/TrainData\tomato2-022-000.png
2626,0.45388314,0.45490196,0.46797386,0.5620915,0.8078432,0.083660126,0.080163285,D:/Projects/Python/data-mining/Dataset/TrainData\tomato2-022-090.png
2627,0.44479704,0.42745098,0.4130719,0.5568628,0.7973857,0.11895424,0.092097454,D:/Projects/Python/data-mining/Dataset/TrainData\tomato2-022-180.png
2628,0.4555497,0.45751634,0.475817,0.52026147,0.7869282,0.08104578,0.073705025,D:/Projects/Python/data-mining/Dataset/TrainData\tomato2-022-270.png
2629,0.45481792,0.45228758,0.45751634,0.5614379,0.79346406,0.06535947,0.07883811,D:/Projects/Python/data-mining/Dataset/TrainData\tomato2-035-045.png
2630,0.4482253,0.44444445,0.44705883,0.52156866,0.7372549,0.062745094,0.082428984,D:/Projects/Python/data-mining/Dataset/TrainData\tomato2-035-135.png
2631,0.46012092,0.45882353,0.47058824,0.54901963,0.73986936,0.06666663,0.07370077,D:/Projects/Python/data-mining/Dataset/TrainData\tomato2-035-225.png
2632,0.44824922,0.44444445,0.4496732,0.53464055,0.7633987,0.060130745,0.0803004,D:/Projects/Python/data-mining/Dataset/TrainData\tomato2-035-315.png
